scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
egm,0.21,0.25,0.21,427.4091001881477,169.8760502102594,1002.9939439079071,160.97517635147375,760.218419191448,190.37136967274583,3379.0654094694146,358.75125488418115,225.6524743082712,71.26434498981693,0.5279543046906062,0.2680165866276878,1.0952024679792078,0.5622188168536233,0.2641108079329238,0.29682584453593003,0.057119001217890965,1.8941033174945388
egm,0.22,0.25,0.22,428.06998796293306,169.87733576815378,1061.5162881829538,164.76748809860572,759.5575314166626,190.3702225097973,3320.543065194369,357.02541246813036,242.81651391972747,76.19582711185122,0.5672355473347344,0.2869764683999344,0.9950074062688535,0.5635780967960821,0.26452335004415967,0.3196815302019935,0.06036271834033559,1.7629360583953049
egm,0.23,0.25,0.23,445.870793254665,170.22292197649014,1113.5267496162453,168.336607735265,741.7567261249308,190.06127343544125,3268.532603761077,355.3565206641723,252.70237638059615,80.0425671651126,0.5667614479431978,0.2811510738147436,1.0269301559459443,0.6011011124684685,0.276380804301982,0.34068093686289624,0.06343787547128793,1.7644107651094545
egm,0.24,0.25,0.24,453.22726934643055,170.3817035721009,1129.8672002209166,168.66022127072574,734.4002500331653,189.91894564256762,3252.1921531564058,355.20304058843953,255.14321272227969,81.12104060698249,0.5629476202749342,0.2771687810675954,1.0496879027229584,0.6171393178664671,0.2815937304118082,0.3474171103710238,0.0642597272553907,1.7763642015426175
egm,0.25,0.25,0.25,476.04765240143956,170.85846612784596,1139.899115651181,168.82449525841415,711.5798669781561,189.49014586134956,3242.1602377261415,355.1249921972607,250.18173119428022,81.0085258226625,0.5255392604757726,0.25403847559368675,1.1944895043292678,0.6690010137907023,0.29898411305545375,0.3515862980451079,0.06476501999613986,1.9028074117520664
egm,0.26,0.25,0.26,483.4016812255977,171.0166576316126,1162.8131592405998,169.30450184032088,704.225838153998,189.34738878217368,3219.2461941367237,354.8964016990924,254.37106151562983,82.67848010258268,0.5262105437256804,0.25280224542717966,1.2057177926407079,0.6864299135810591,0.30501850956847093,0.3612066580550609,0.06596587219107115,1.9003800131403514
egm,0.27,0.25,0.27,483.40168123320416,171.0166576316126,1167.1767230283447,169.31232444346298,704.2258381463917,189.34738878217368,3214.882630348978,354.8926697945653,255.67216615630252,83.05278821876173,0.5289021037412577,0.2540273294558973,1.1978389587580829,0.6864299135992743,0.30501850957472887,0.36305422537358595,0.06618040632449346,1.8907090611407482
egm,0.28,0.25,0.28,516.1282740943464,174.1193750131766,1172.8219637380284,169.3439615869102,671.4992452852493,186.498187849471,3209.2373896392946,354.8775746034312,245.40068804089543,81.46883465115613,0.4754645315091517,0.2250420656246369,1.4083075487630587,0.7686207806162132,0.3358668676627641,0.36545191936388627,0.0664645070640745,2.1032063040032507
egm,0.29,0.25,0.29,524.2355499712261,174.27588415438197,1305.0957884490244,205.4923350067315,663.3919694083697,186.3519439885837,3076.9635649282986,335.2437479444531,281.378068701942,95.6567833737632,0.5367397703520606,0.25521210732409866,1.2216037559470694,0.7902349955166823,0.343933176280579,0.4241505500177857,0.08121394224449073,1.8631002493891515
egm,0.3,0.25,0.3,525.6522870596709,174.27841484273168,1341.0218839234872,208.0859074546019,661.9752323199248,186.34957726279,3041.0374694538355,333.64011359720763,291.9146120602674,99.1477763675362,0.5553378521249159,0.26358555726631777,1.1657304809573248,0.7940663961361464,0.3453674482473043,0.44097512687482016,0.08380207176884324,1.8007056356300077
